lon,lat,temperatura_media,rango_diurno,precipitacion_anual,estacionalidad_precip,precip_trimestre_seco,elevacion,ph_suelo,prob_idoneidad
-82.95000000000017,8.550000000000008,26.4932918548584,9.370583534240723,3532.0,61.26573181152344,191.0,12.0,6.1,0.19508038810836026
-82.90000000000018,8.550000000000008,26.026500701904297,9.18416690826416,3558.0,57.75246810913086,215.0,81.0,5.7,0.2063584390382664
-82.85000000000018,8.550000000000008,26.026500701904297,9.18416690826416,3558.0,57.75246810913086,215.0,81.0,5.4,0.20371076335747632
-82.80000000000018,8.550000000000008,25.42133331298828,9.184499740600586,3291.0,57.248748779296875,187.0,201.0,5.4,0.30339166167414705
-82.75000000000018,8.550000000000008,25.42133331298828,9.184499740600586,3291.0,57.248748779296875,187.0,201.0,5.4,0.30339166167414705
-82.70000000000019,8.550000000000008,24.961624145507812,9.205416679382324,3014.0,63.57678985595703,154.0,298.0,5.3,0.4499913194591163
-82.65000000000019,8.550000000000008,24.98699951171875,9.195333480834961,3032.0,64.228271484375,174.0,303.0,5.3,0.4745039688787266
-82.6000000000002,8.550000000000008,24.98699951171875,9.195333480834961,3032.0,64.228271484375,174.0,303.0,5.3,0.4745039688787266
-82.5500000000002,8.550000000000008,25.006750106811523,9.144000053405762,3068.0,62.59840774536133,194.0,309.0,5.3,0.48522725583142373
-83.70000000000013,8.600000000000009,25.798423767089844,10.277477264404297,3238.0,62.582130432128906,176.0,114.0,5.1,0.13969555573515863
-83.65000000000013,8.600000000000009,25.295665740966797,10.290666580200195,3110.0,50.065399169921875,295.0,216.0,5.4,0.17657325729079199
-83.60000000000014,8.600000000000009,25.295665740966797,10.290666580200195,3110.0,50.065399169921875,295.0,216.0,5.3,0.1596466872146504
-83.55000000000014,8.600000000000009,25.198333740234375,10.262166023254395,3142.0,50.79664993286133,284.0,244.0,5.3,0.1675489184000406
-83.50000000000014,8.600000000000009,25.198333740234375,10.262166023254395,3142.0,50.79664993286133,284.0,244.0,5.2,0.13893406201989933
-83.45000000000014,8.600000000000009,26.251468658447266,10.111457824707031,3107.0,59.50730895996094,185.0,49.0,5.4,0.09403511908774131
-83.40000000000015,8.600000000000009,26.459028244018555,9.94861125946045,3477.0,62.87701416015625,209.0,10.0,5.5,0.10324412066422883
-83.35000000000015,8.600000000000009,26.459028244018555,9.94861125946045,3477.0,62.87701416015625,209.0,10.0,5.5,0.10324412066422883
-83.30000000000015,8.600000000000009,26.103471755981445,9.704166412353516,2979.0,58.85911178588867,193.0,86.0,5.5,0.12412059310813552
-83.25000000000016,8.600000000000009,26.103471755981445,9.704166412353516,2979.0,58.85911178588867,193.0,86.0,5.5,0.12412059310813552
-83.20000000000016,8.600000000000009,25.808422088623047,9.662943840026855,3219.0,58.94487380981445,203.0,158.0,5.5,0.21239859691399288
-83.15000000000016,8.600000000000009,25.684412002563477,9.622156143188477,3260.0,60.143310546875,197.0,191.0,5.5,0.2538658424882939
-83.10000000000016,8.600000000000009,25.684412002563477,9.622156143188477,3260.0,60.143310546875,197.0,191.0,5.5,0.2538658424882939
-83.05000000000017,8.600000000000009,26.546125411987305,9.469249725341797,3493.0,59.65595626831055,204.0,27.0,5.7,0.12523741717207842
-83.00000000000017,8.600000000000009,26.546125411987305,9.469249725341797,3493.0,59.65595626831055,204.0,27.0,5.8,0.11828793488971599
-82.95000000000017,8.600000000000009,26.283916473388672,9.329334259033203,3553.0,58.23917770385742,227.0,49.0,6.0,0.19844408688069579
-82.90000000000018,8.600000000000009,24.942625045776367,9.336416244506836,3373.0,60.7015495300293,198.0,304.0,5.7,0.48184461871858325
-82.85000000000018,8.600000000000009,24.942625045776367,9.336416244506836,3373.0,60.7015495300293,198.0,304.0,5.5,0.5465814796409609
-82.80000000000018,8.600000000000009,23.882125854492188,9.463250160217285,3277.0,60.34903335571289,182.0,527.0,5.6,0.641334194508848
-82.75000000000018,8.600000000000009,23.882125854492188,9.463250160217285,3277.0,60.34903335571289,182.0,527.0,5.5,0.7930765178572325
-82.70000000000019,8.600000000000009,23.596750259399414,9.471166610717773,3003.0,62.66743850708008,153.0,583.0,5.2,0.6300275363307599
-82.65000000000019,8.600000000000009,23.24650001525879,9.47700023651123,3049.0,62.13679885864258,146.0,649.0,5.5,0.7066927708743935
-82.6000000000002,8.600000000000009,23.24650001525879,9.47700023651123,3049.0,62.13679885864258,146.0,649.0,5.3,0.6990609758815162
-82.5500000000002,8.600000000000009,23.198583602905273,9.447999954223633,3136.0,60.2108039855957,163.0,657.0,5.5,0.798449093443829
-83.70000000000013,8.65000000000001,25.798423767089844,10.277477264404297,3238.0,62.582130432128906,176.0,114.0,5.5,0.18536362293381706
-83.65000000000013,8.65000000000001,25.295665740966797,10.290666580200195,3110.0,50.065399169921875,295.0,216.0,5.1,0.12266636468811407
-83.60000000000014,8.65000000000001,25.295665740966797,10.290666580200195,3110.0,50.065399169921875,295.0,216.0,5.1,0.12266636468811407
-83.55000000000014,8.65000000000001,25.198333740234375,10.262166023254395,3142.0,50.79664993286133,284.0,244.0,5.3,0.1675489184000406
-83.50000000000014,8.65000000000001,25.198333740234375,10.262166023254395,3142.0,50.79664993286133,284.0,244.0,5.4,0.1838095202389126
-83.45000000000014,8.65000000000001,26.251468658447266,10.111457824707031,3107.0,59.50730895996094,185.0,49.0,5.7,0.10469334093810127
